Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1879,34
Mapserver Export Map 1,200,OK,bin,3981,46
Mapserver Export Map 1,200,OK,bin,4967,43
Mapserver Export Map 1,200,OK,bin,8882,47
Featureserver Query 1,200,OK,text,26790,42
Featureserver Query 1,200,OK,text,522,19
Featureserver Query 1,200,OK,text,11747,32
Featureserver Query 1,200,OK,text,5889,29
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,1900,40
Mapserver Export Map 1,200,OK,bin,2032,42
Mapserver Export Map 1,200,OK,bin,2756,38
Mapserver Export Map 1,200,OK,bin,1643,34
Featureserver Query 1,200,OK,text,28789,33
Featureserver Query 1,200,OK,text,31179,35
Featureserver Query 1,200,OK,text,8186,26
Featureserver Query 1,200,OK,text,31494,40
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,10861,57
Mapserver Export Map 1,200,OK,bin,2843,30
Mapserver Export Map 1,200,OK,bin,6512,40
Mapserver Export Map 1,200,OK,bin,3342,39
Featureserver Query 1,200,OK,text,921,24
Featureserver Query 1,200,OK,text,2572,23
Featureserver Query 1,200,OK,text,5503,17
Featureserver Query 1,200,OK,text,522,19
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,12396,67
Mapserver Export Map 1,200,OK,bin,1550,28
Mapserver Export Map 1,200,OK,bin,4514,40
Mapserver Export Map 1,200,OK,bin,2183,33
Featureserver Query 1,200,OK,text,9614,22
Featureserver Query 1,200,OK,text,106392,60
Featureserver Query 1,200,OK,text,522,28
Featureserver Query 1,200,OK,text,20655,32
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,4240,50
Mapserver Export Map 1,200,OK,bin,4591,57
Mapserver Export Map 1,200,OK,bin,10110,70
Mapserver Export Map 1,200,OK,bin,2475,35
Featureserver Query 1,200,OK,text,522,18
Featureserver Query 1,200,OK,text,4042,29
Featureserver Query 1,200,OK,text,107274,65
Featureserver Query 1,200,OK,text,57912,30
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2532,26
Mapserver Export Map 1,200,OK,bin,4066,21
Mapserver Export Map 1,200,OK,bin,4006,32
Mapserver Export Map 1,200,OK,bin,3482,22
Featureserver Query 1,200,OK,text,10354,16
Featureserver Query 1,200,OK,text,7421,14
Featureserver Query 1,200,OK,text,30195,29
Featureserver Query 1,200,OK,text,62663,37
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,4308,30
Mapserver Export Map 1,200,OK,bin,9904,49
Mapserver Export Map 1,200,OK,bin,3161,29
Mapserver Export Map 1,200,OK,bin,6780,42
Featureserver Query 1,200,OK,text,522,17
Featureserver Query 1,200,OK,text,30270,31
Featureserver Query 1,200,OK,text,11047,16
Featureserver Query 1,200,OK,text,16051,24
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,610,28
Mapserver Export Map 1,200,OK,bin,2476,35
Mapserver Export Map 1,200,OK,bin,1522,29
Mapserver Export Map 1,200,OK,bin,2737,32
Featureserver Query 1,200,OK,text,17267,28
Featureserver Query 1,200,OK,text,106652,70
Featureserver Query 1,200,OK,text,2452,23
Featureserver Query 1,200,OK,text,9176,21
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,5606,59
Mapserver Export Map 1,200,OK,bin,1854,37
Mapserver Export Map 1,200,OK,bin,2290,36
Mapserver Export Map 1,200,OK,bin,3168,30
Featureserver Query 1,200,OK,text,56145,53
Featureserver Query 1,200,OK,text,30605,37
Featureserver Query 1,200,OK,text,33420,36
Featureserver Query 1,200,OK,text,81226,49
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2916,35
Mapserver Export Map 1,200,OK,bin,2258,33
Mapserver Export Map 1,200,OK,bin,2219,33
Mapserver Export Map 1,200,OK,bin,1744,26
Featureserver Query 1,200,OK,text,13285,20
Featureserver Query 1,200,OK,text,22933,22
Featureserver Query 1,200,OK,text,38123,27
Featureserver Query 1,200,OK,text,9111,18
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,3681,29
Mapserver Export Map 1,200,OK,bin,610,22
Mapserver Export Map 1,200,OK,bin,1685,25
Mapserver Export Map 1,200,OK,bin,3661,25
Featureserver Query 1,200,OK,text,4433,15
Featureserver Query 1,200,OK,text,7265,14
Featureserver Query 1,200,OK,text,37559,24
Featureserver Query 1,200,OK,text,22734,20
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,2971,29
Mapserver Export Map 1,200,OK,bin,2248,23
Mapserver Export Map 1,200,OK,bin,1714,24
Mapserver Export Map 1,200,OK,bin,1956,28
Featureserver Query 1,200,OK,text,9423,24
Featureserver Query 1,200,OK,text,86205,46
Featureserver Query 1,200,OK,text,18137,22
Featureserver Query 1,200,OK,text,10183,19
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,1575,21
Mapserver Export Map 1,200,OK,bin,2367,22
Mapserver Export Map 1,200,OK,bin,5386,26
Mapserver Export Map 1,200,OK,bin,4439,26
Featureserver Query 1,200,OK,text,34789,32
Featureserver Query 1,200,OK,text,51380,39
Featureserver Query 1,200,OK,text,2254,17
Featureserver Query 1,200,OK,text,19981,27
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,6442,57
Mapserver Export Map 1,200,OK,bin,1700,38
Mapserver Export Map 1,200,OK,bin,2013,36
Mapserver Export Map 1,200,OK,bin,2604,33
Featureserver Query 1,200,OK,text,1712,23
Featureserver Query 1,200,OK,text,12538,25
Featureserver Query 1,200,OK,text,17142,21
Featureserver Query 1,200,OK,text,9179,19
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2846,26
Mapserver Export Map 1,200,OK,bin,610,24
Mapserver Export Map 1,200,OK,bin,3351,27
Mapserver Export Map 1,200,OK,bin,5003,31
Featureserver Query 1,200,OK,text,36382,25
Featureserver Query 1,200,OK,text,7098,14
Featureserver Query 1,200,OK,text,17257,19
Featureserver Query 1,200,OK,text,15402,17
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,610,36
Mapserver Export Map 1,200,OK,bin,1804,38
Mapserver Export Map 1,200,OK,bin,8028,56
Mapserver Export Map 1,200,OK,bin,1653,28
Featureserver Query 1,200,OK,text,522,15
Featureserver Query 1,200,OK,text,2199,18
Featureserver Query 1,200,OK,text,2739,17
Featureserver Query 1,200,OK,text,95302,41
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,2901,27
Mapserver Export Map 1,200,OK,bin,1483,21
Mapserver Export Map 1,200,OK,bin,2045,36
Mapserver Export Map 1,200,OK,bin,2674,33
Featureserver Query 1,200,OK,text,32643,27
Featureserver Query 1,200,OK,text,106529,48
Featureserver Query 1,200,OK,text,62856,48
Featureserver Query 1,200,OK,text,5346,20
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,610,26
Mapserver Export Map 1,200,OK,bin,8743,44
Mapserver Export Map 1,200,OK,bin,1404,32
Mapserver Export Map 1,200,OK,bin,5247,27
Featureserver Query 1,200,OK,text,5700,17
Featureserver Query 1,200,OK,text,82292,39
Featureserver Query 1,200,OK,text,4593,13
Featureserver Query 1,200,OK,text,3166,15
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1569,22
Mapserver Export Map 1,200,OK,bin,1560,22
Mapserver Export Map 1,200,OK,bin,11180,39
Mapserver Export Map 1,200,OK,bin,10790,37
Featureserver Query 1,200,OK,text,4065,18
Featureserver Query 1,200,OK,text,522,14
Featureserver Query 1,200,OK,text,6559,16
Featureserver Query 1,200,OK,text,4288,16
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1794,26
Mapserver Export Map 1,200,OK,bin,3004,33
Mapserver Export Map 1,200,OK,bin,1864,33
Mapserver Export Map 1,200,OK,bin,1409,27
Featureserver Query 1,200,OK,text,106382,51
Featureserver Query 1,200,OK,text,522,15
Featureserver Query 1,200,OK,text,44522,36
Featureserver Query 1,200,OK,text,4808,21
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1711,37
Mapserver Export Map 1,200,OK,bin,8869,52
Mapserver Export Map 1,200,OK,bin,610,30
Mapserver Export Map 1,200,OK,bin,2658,39
Featureserver Query 1,200,OK,text,9263,25
Featureserver Query 1,200,OK,text,522,17
Featureserver Query 1,200,OK,text,106477,79
Featureserver Query 1,200,OK,text,1707,22
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1875,24
Mapserver Export Map 1,200,OK,bin,11174,40
Mapserver Export Map 1,200,OK,bin,4022,26
Mapserver Export Map 1,200,OK,bin,8033,52
Featureserver Query 1,200,OK,text,6791,16
Featureserver Query 1,200,OK,text,819,12
Featureserver Query 1,200,OK,text,32883,25
Featureserver Query 1,200,OK,text,52099,33
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,1895,28
Mapserver Export Map 1,200,OK,bin,1385,23
Mapserver Export Map 1,200,OK,bin,1540,23
Mapserver Export Map 1,200,OK,bin,1684,22
Featureserver Query 1,200,OK,text,6490,17
Featureserver Query 1,200,OK,text,20968,20
Featureserver Query 1,200,OK,text,522,11
Featureserver Query 1,200,OK,text,18536,16
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,1789,31
Mapserver Export Map 1,200,OK,bin,2779,32
Mapserver Export Map 1,200,OK,bin,4111,33
Mapserver Export Map 1,200,OK,bin,1939,30
Featureserver Query 1,200,OK,text,522,15
Featureserver Query 1,200,OK,text,36316,28
Featureserver Query 1,200,OK,text,21237,22
Featureserver Query 1,200,OK,text,522,16
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,8666,36
Mapserver Export Map 1,200,OK,bin,2660,27
Mapserver Export Map 1,200,OK,bin,6262,34
Mapserver Export Map 1,200,OK,bin,2018,24
Featureserver Query 1,200,OK,text,30946,26
Featureserver Query 1,200,OK,text,106642,60
Featureserver Query 1,200,OK,text,106607,55
Featureserver Query 1,200,OK,text,30746,33
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,1782,32
Mapserver Export Map 1,200,OK,bin,1565,31
Mapserver Export Map 1,200,OK,bin,1788,28
Mapserver Export Map 1,200,OK,bin,6590,33
Featureserver Query 1,200,OK,text,522,15
Featureserver Query 1,200,OK,text,3145,14
Featureserver Query 1,200,OK,text,107157,43
Featureserver Query 1,200,OK,text,64145,34
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,610,23
Mapserver Export Map 1,200,OK,bin,2228,24
Mapserver Export Map 1,200,OK,bin,2866,23
Mapserver Export Map 1,200,OK,bin,1370,22
Featureserver Query 1,200,OK,text,522,12
Featureserver Query 1,200,OK,text,26370,22
Featureserver Query 1,200,OK,text,33565,27
Featureserver Query 1,200,OK,text,3253,17
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,2471,27
Mapserver Export Map 1,200,OK,bin,2556,24
Mapserver Export Map 1,200,OK,bin,4476,34
Mapserver Export Map 1,200,OK,bin,1627,33
Featureserver Query 1,200,OK,text,44295,47
Featureserver Query 1,200,OK,text,18036,29
Featureserver Query 1,200,OK,text,11053,32
Featureserver Query 1,200,OK,text,2734,22
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2856,39
Mapserver Export Map 1,200,OK,bin,1926,37
Mapserver Export Map 1,200,OK,bin,1541,35
Mapserver Export Map 1,200,OK,bin,8312,61
Featureserver Query 1,200,OK,text,1839,13
Featureserver Query 1,200,OK,text,6790,20
Featureserver Query 1,200,OK,text,807,12
Featureserver Query 1,200,OK,text,2629,15
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2923,25
Mapserver Export Map 1,200,OK,bin,1543,25
Mapserver Export Map 1,200,OK,bin,4754,30
Mapserver Export Map 1,200,OK,bin,6568,36
Featureserver Query 1,200,OK,text,58865,34
Featureserver Query 1,200,OK,text,7093,14
Featureserver Query 1,200,OK,text,14811,16
Featureserver Query 1,200,OK,text,732,15
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,3119,26
Mapserver Export Map 1,200,OK,bin,1772,23
Mapserver Export Map 1,200,OK,bin,2803,20
Mapserver Export Map 1,200,OK,bin,5895,28
Featureserver Query 1,200,OK,text,6454,14
Featureserver Query 1,200,OK,text,98134,34
Featureserver Query 1,200,OK,text,4879,13
Featureserver Query 1,200,OK,text,68768,27
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,9678,54
Mapserver Export Map 1,200,OK,bin,2434,27
Mapserver Export Map 1,200,OK,bin,5858,44
Mapserver Export Map 1,200,OK,bin,3778,34
Featureserver Query 1,200,OK,text,14450,23
Featureserver Query 1,200,OK,text,79281,56
Featureserver Query 1,200,OK,text,7252,25
Featureserver Query 1,200,OK,text,4683,27
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2071,34
Mapserver Export Map 1,200,OK,bin,1829,31
Mapserver Export Map 1,200,OK,bin,4234,36
Mapserver Export Map 1,200,OK,bin,7473,42
Featureserver Query 1,200,OK,text,4083,19
Featureserver Query 1,200,OK,text,1606,13
Featureserver Query 1,200,OK,text,5737,21
Featureserver Query 1,200,OK,text,4485,20
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,10493,60
Mapserver Export Map 1,200,OK,bin,2270,36
Mapserver Export Map 1,200,OK,bin,2083,26
Mapserver Export Map 1,200,OK,bin,6306,43
Featureserver Query 1,200,OK,text,2409,19
Featureserver Query 1,200,OK,text,5908,21
Featureserver Query 1,200,OK,text,3071,19
Featureserver Query 1,200,OK,text,91854,48
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,3728,41
Mapserver Export Map 1,200,OK,bin,6286,44
Mapserver Export Map 1,200,OK,bin,2073,39
Mapserver Export Map 1,200,OK,bin,7216,53
Featureserver Query 1,200,OK,text,37731,37
Featureserver Query 1,200,OK,text,13405,22
Featureserver Query 1,200,OK,text,16358,19
Featureserver Query 1,200,OK,text,12711,18
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,1979,27
Mapserver Export Map 1,200,OK,bin,610,22
Mapserver Export Map 1,200,OK,bin,4056,25
Mapserver Export Map 1,200,OK,bin,8896,37
Featureserver Query 1,200,OK,text,14888,19
Featureserver Query 1,200,OK,text,18788,18
Featureserver Query 1,200,OK,text,9948,16
Featureserver Query 1,200,OK,text,104888,42
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,3729,34
Mapserver Export Map 1,200,OK,bin,6690,29
Mapserver Export Map 1,200,OK,bin,7552,47
Mapserver Export Map 1,200,OK,bin,1419,24
Featureserver Query 1,200,OK,text,5974,15
Featureserver Query 1,200,OK,text,16976,17
Featureserver Query 1,200,OK,text,14316,16
Featureserver Query 1,200,OK,text,107186,40
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,9352,32
Mapserver Export Map 1,200,OK,bin,7035,29
Mapserver Export Map 1,200,OK,bin,3366,21
Mapserver Export Map 1,200,OK,bin,11554,35
Featureserver Query 1,200,OK,text,107175,39
Featureserver Query 1,200,OK,text,2109,17
Featureserver Query 1,200,OK,text,2640,12
Featureserver Query 1,200,OK,text,5913,12
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1711,25
Mapserver Export Map 1,200,OK,bin,4158,25
Mapserver Export Map 1,200,OK,bin,4634,25
Mapserver Export Map 1,200,OK,bin,2207,22
Featureserver Query 1,200,OK,text,106871,41
Featureserver Query 1,200,OK,text,60626,30
Featureserver Query 1,200,OK,text,107207,80
Featureserver Query 1,200,OK,text,2425,20
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,8697,44
Mapserver Export Map 1,200,OK,bin,4041,19
Mapserver Export Map 1,200,OK,bin,8419,53
Mapserver Export Map 1,200,OK,bin,1866,19
Featureserver Query 1,200,OK,text,699,11
Featureserver Query 1,200,OK,text,106991,69
Featureserver Query 1,200,OK,text,2641,14
Featureserver Query 1,200,OK,text,23730,36
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2376,19
Mapserver Export Map 1,200,OK,bin,1388,21
Mapserver Export Map 1,200,OK,bin,610,19
Mapserver Export Map 1,200,OK,bin,10803,45
Featureserver Query 1,200,OK,text,106358,39
Featureserver Query 1,200,OK,text,6639,14
Featureserver Query 1,200,OK,text,3248,20
Featureserver Query 1,200,OK,text,69414,50
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,11041,63
Mapserver Export Map 1,200,OK,bin,9515,48
Mapserver Export Map 1,200,OK,bin,1454,27
Mapserver Export Map 1,200,OK,bin,2968,29
Featureserver Query 1,200,OK,text,106171,48
Featureserver Query 1,200,OK,text,59911,33
Featureserver Query 1,200,OK,text,55147,33
Featureserver Query 1,200,OK,text,808,15
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,2676,38
Mapserver Export Map 1,200,OK,bin,2029,32
Mapserver Export Map 1,200,OK,bin,2661,32
Mapserver Export Map 1,200,OK,bin,2028,34
Featureserver Query 1,200,OK,text,99508,54
Featureserver Query 1,200,OK,text,32092,29
Featureserver Query 1,200,OK,text,48665,33
Featureserver Query 1,200,OK,text,18615,21
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,2202,28
Mapserver Export Map 1,200,OK,bin,8159,42
Mapserver Export Map 1,200,OK,bin,2044,29
Mapserver Export Map 1,200,OK,bin,3796,35
Featureserver Query 1,200,OK,text,1027,15
Featureserver Query 1,200,OK,text,4369,21
Featureserver Query 1,200,OK,text,1635,20
Featureserver Query 1,200,OK,text,54422,47
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,2622,41
Mapserver Export Map 1,200,OK,bin,10498,49
Mapserver Export Map 1,200,OK,bin,1911,30
Mapserver Export Map 1,200,OK,bin,5437,35
Featureserver Query 1,200,OK,text,702,15
Featureserver Query 1,200,OK,text,5256,19
Featureserver Query 1,200,OK,text,522,11
Featureserver Query 1,200,OK,text,107262,66
Get Map Service Info,200,OK,text,1794,3
Get Legend,200,OK,text,1687,3
Mapserver Export Map 1,200,OK,bin,1592,40
Mapserver Export Map 1,200,OK,bin,610,31
Mapserver Export Map 1,200,OK,bin,1512,35
Mapserver Export Map 1,200,OK,bin,5281,42
Featureserver Query 1,200,OK,text,38724,33
Featureserver Query 1,200,OK,text,106757,50
Featureserver Query 1,200,OK,text,3880,16
Featureserver Query 1,200,OK,text,9252,15
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,1
Mapserver Export Map 1,200,OK,bin,2951,22
Mapserver Export Map 1,200,OK,bin,1799,31
Mapserver Export Map 1,200,OK,bin,6766,30
Mapserver Export Map 1,200,OK,bin,2731,20
Featureserver Query 1,200,OK,text,30862,17
Featureserver Query 1,200,OK,text,55197,24
Featureserver Query 1,200,OK,text,14444,19
Featureserver Query 1,200,OK,text,3259,12
Get Map Service Info,200,OK,text,1794,2
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1447,15
Mapserver Export Map 1,200,OK,bin,10763,46
Mapserver Export Map 1,200,OK,bin,3545,34
Mapserver Export Map 1,200,OK,bin,1388,29
Featureserver Query 1,200,OK,text,2500,16
Featureserver Query 1,200,OK,text,106336,55
Featureserver Query 1,200,OK,text,44923,32
Featureserver Query 1,200,OK,text,7655,21
Get Map Service Info,200,OK,text,1794,4
Get Legend,200,OK,text,1687,2
Mapserver Export Map 1,200,OK,bin,1404,31
Mapserver Export Map 1,200,OK,bin,2717,33
